file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\detox\android\app\src\main\java\com\example\MainApplication.java,com.example.MainApplication,class,3,3,0,3,2,2,0,2,1,0.5,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,18,1,0,0,0,0,0,0,1,0,1,0,1,0,0,9,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\models\Mode.java,com.henninghall.date_picker.models.Mode,enum,0,3,3,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\MinuteIntervalProp.java,com.henninghall.date_picker.props.MinuteIntervalProp,class,2,3,1,2,2,2,0,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,1,1,1,0,1,0,0,0,0,9,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.AccessibilityManager,class,3,5,2,3,1,1,0,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\PickerView.java,com.henninghall.date_picker.PickerView$Anonymous1,anonymous,0,0,0,0,1,1,0,9,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\TextColorProp.java,com.henninghall.date_picker.props.TextColorProp,class,2,3,1,2,1,2,0,1,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,8,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\TimezoneOffsetInMinutesProp.java,com.henninghall.date_picker.props.TimezoneOffsetInMinutesProp,class,2,3,1,2,2,2,0,2,0,1,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,7,2,0,0,0,0,1,0,1,0,1,1,0,0,0,11,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\DatePickerModuleImpl.java,com.henninghall.date_picker.DatePickerModuleImpl$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\LocaleUtils.java,com.henninghall.date_picker.LocaleUtils,class,6,13,7,6,14,1,0,23,36,0,0,0,9,9,7,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,8,72,12,0,0,4,3,10,2,15,0,11,2,0,0,0,44,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\DatePickerModuleImpl.java,com.henninghall.date_picker.DatePickerModuleImpl$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker,class,48,61,13,48,277,5,1,193,2435,0.94866437,0.10666667,0.46745098,83,2,39,32,12,0,51,0,1,0,69,12,0,69,0,0,31,0,18,1770,69,10,61,2,29,7,105,226,78,169,5,3,11,0,671,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\ui\WheelChangeListenerImpl.java,com.henninghall.date_picker.ui.WheelChangeListenerImpl,class,10,12,2,10,23,1,0,28,0,0.5625,0.6666667,1,8,0,3,4,0,1,4,0,0,0,6,0,0,6,0,0,4,0,4,98,13,2,4,3,0,0,2,25,0,25,2,0,0,0,58,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\wheelFunctions\SetDate.java,com.henninghall.date_picker.wheelFunctions.SetDate,class,2,3,1,2,2,1,0,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\DatePickerModuleImpl.java,com.henninghall.date_picker.DatePickerModuleImpl$Anonymous3,anonymous,2,2,0,2,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\DatePickerModuleImpl.java,com.henninghall.date_picker.DatePickerModuleImpl$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\DatePickerModuleImpl.java,com.henninghall.date_picker.DatePickerModuleImpl,class,12,14,2,12,13,1,0,28,15,0.78571427,0.33333334,0.33333334,7,0,2,4,0,1,3,0,0,0,2,1,1,1,0,0,1,0,2,102,7,1,1,1,0,9,6,20,0,20,2,6,0,0,57,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker$InputTextFilter,innerclass,5,5,0,5,12,2,0,16,3,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,46,8,1,3,0,0,4,2,8,2,7,3,0,0,0,54,0,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\DateProp.java,com.henninghall.date_picker.props.DateProp,class,2,3,1,2,1,2,0,1,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,7,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn071\android\app\src\debug\java\com\rn071\ReactNativeFlipper.java,com.rn071.ReactNativeFlipper$Anonymous2,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\wheels\Wheel.java,com.henninghall.date_picker.wheels.Wheel,class,4,27,23,4,30,1,7,33,117,0.73913044,0.16911764,0.33088234,23,0,16,6,0,1,17,5,0,0,5,0,2,2,1,0,1,0,0,92,14,1,1,0,1,0,6,12,4,10,2,0,0,0,50,1025,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\debug\java\com\rn069\ReactNativeFlipper.java,com.rn069.ReactNativeFlipper$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\debug\java\com\rn069\ReactNativeFlipper.java,com.rn069.ReactNativeFlipper$Anonymous2,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn071\android\app\src\debug\java\com\rn071\ReactNativeFlipper.java,com.rn071.ReactNativeFlipper$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\models\WheelType.java,com.henninghall.date_picker.models.WheelType,enum,0,3,3,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker$AccessibilityNodeProviderImpl,innerclass,11,11,0,11,110,2,0,71,29,0.6836735,1,1,14,0,4,10,0,0,4,0,0,0,7,4,0,7,0,0,6,0,3,418,58,0,20,0,11,0,18,40,20,30,2,0,0,0,113,0,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn071\android\app\src\debug\java\com\rn071\ReactNativeFlipper.java,com.rn071.ReactNativeFlipper$Anonymous2$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\ui\Accessibility.java,com.henninghall.date_picker.ui.Accessibility$Anonymous1,anonymous,3,3,0,3,5,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,2,1,2,1,2,0,0,0,9,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\debug\java\com\rn069\ReactNativeFlipper.java,com.rn069.ReactNativeFlipper$Anonymous2$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\Formats.java,com.henninghall.date_picker.Formats$Format,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\main\java\com\rn069\newarchitecture\components\MainComponentsRegistry.java,com.rn069.newarchitecture.components.MainComponentsRegistry,class,4,6,2,4,4,1,0,2,3,0.6666667,0,0,3,1,1,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,13,1,0,0,0,0,1,0,1,0,1,0,0,0,0,54,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\newarch\java\com\henninghall\date_picker\DatePickerModule.java,com.henninghall.date_picker.DatePickerModule,class,5,6,1,5,6,2,0,3,9,0.5,0.2,0.2,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,26,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\newarch\java\com\henninghall\date_picker\DatePickerManager.java,com.henninghall.date_picker.DatePickerManager,class,6,7,1,6,6,2,0,6,15,0,0,0,6,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,5,21,3,0,0,0,0,4,0,0,0,0,0,0,0,0,25,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\main\java\com\rn069\MainApplication.java,com.rn069.MainApplication$Anonymous1,anonymous,2,2,0,2,3,1,0,1,3,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,2,0,1,0,1,0,0,0,0,13,-1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\wheelFunctions\AnimateToDate.java,com.henninghall.date_picker.wheelFunctions.AnimateToDate,class,2,3,1,2,2,1,0,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker$TwoDigitFormatter,innerclass,2,2,0,2,7,1,0,10,6,0.65000004,0,0,5,1,1,3,0,1,2,0,0,0,4,0,0,0,0,4,2,0,4,33,4,0,1,0,0,1,3,7,0,6,1,0,0,0,46,10,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\Formats.java,com.henninghall.date_picker.Formats$FormatNotFoundException,innerclass,0,0,0,0,0,3,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\pickers\Picker.java,com.henninghall.date_picker.pickers.Picker,interface,4,22,18,4,19,1,0,0,171,0,0,0,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\wheelFunctions\UpdateVisibility.java,com.henninghall.date_picker.wheelFunctions.UpdateVisibility,class,2,3,1,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\ui\WheelScroller.java,com.henninghall.date_picker.ui.WheelScroller,class,2,3,1,2,3,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,5,3,5,1,0,0,0,13,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn069\android\app\src\main\java\com\rn069\MainActivity.java,com.rn069.MainActivity$MainActivityDelegate,innerclass,3,3,0,3,3,2,0,2,3,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,16,9,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\examples\Rn071\android\app\src\main\java\com\rn071\MainActivity.java,com.rn071.MainActivity,class,4,5,1,4,2,2,0,3,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,40,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\ui\UIManager.java,com.henninghall.date_picker.ui.UIManager,class,16,19,3,16,14,1,0,16,0,0.6571429,0.75641024,0.84615386,14,0,10,1,0,3,13,0,0,0,5,0,0,5,0,0,2,0,0,55,2,0,0,0,0,0,0,6,0,6,0,0,0,0,50,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\oldarch\java\com\henninghall\date_picker\DatePickerModule.java,DatePickerModule,class,5,5,0,5,6,1,0,2,9,0.5,0,0,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\LocaleProp.java,com.henninghall.date_picker.props.LocaleProp,class,4,6,2,4,6,2,0,8,8,0.8,0.33333334,0.33333334,5,2,3,2,0,0,3,0,0,0,2,1,1,1,0,0,1,0,6,20,4,0,0,0,0,2,0,3,0,2,0,0,0,0,12,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker$Formatter,interface,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\generated\NumberPicker.java,com.henninghall.date_picker.generated.NumberPicker$PressedStateHelper,innerclass,1,1,0,1,14,1,0,9,0,0.41666666,1,1,4,0,4,0,0,0,4,0,0,0,6,2,2,4,0,0,4,0,0,77,0,0,0,0,0,0,15,16,0,6,3,0,0,0,35,0,0
C:\Users\abhi\Downloads\Files\react_native_datePicker\react_native_date_picker\android\src\main\java\com\henninghall\date_picker\props\Prop.java,com.henninghall.date_picker.props.Prop,class,3,17,14,3,5,1,0,1,0,0.2,0.6,0.6,5,0,4,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,9,1025,0